source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
simulation|counterfactual_world|history|plain,dissimulation|-|history|plain,0.6586538461538461,0.5238976843832505,0.43950246427983236,0.0843952201034181,0.7878787878787878,0.3787878787878788,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,history,history,plain,plain,False
simulation|counterfactual_world|history|plain,dissimulation|-|science|plain,0.5228365384615384,0.5238976843832505,0.5820900193299148,0.058192334946664315,0.7878787878787878,0.45714285714285713,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,history,science,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|counterfactual_world|everyday|plain,0.9582309582309583,0.5238976843832505,0.5948329296021726,0.07093524521892214,0.7878787878787878,0.7575757575757576,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,history,everyday,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|counterfactual_world|geography|plain,0.9984101748807632,0.5238976843832505,0.6571073966049547,0.1332097122217042,0.7878787878787878,0.8888888888888888,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,history,geography,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|counterfactual_world|history|plain,0.9802197802197802,0.5238976843832505,0.5238976843832505,0.0,0.7878787878787878,0.7878787878787878,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,history,history,plain,plain,True
simulation|counterfactual_world|history|plain,simulation|counterfactual_world|science|plain,0.9858299595141701,0.5238976843832505,0.5964811318460458,0.07258344746279533,0.7878787878787878,0.7714285714285715,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,history,science,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|fictional_frame|everyday|plain,0.859375,0.5238976843832505,0.4697975394969802,0.05410014488627024,0.7878787878787878,0.24242424242424243,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,history,everyday,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|fictional_frame|geography|plain,0.939655172413793,0.5238976843832505,0.6237413146427387,0.09984363025948828,0.7878787878787878,0.3194444444444444,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,history,geography,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|fictional_frame|history|plain,0.8125,0.5238976843832505,0.4494913670203748,0.07440631736287567,0.7878787878787878,0.25757575757575757,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,history,history,plain,plain,False
simulation|counterfactual_world|history|plain,simulation|fictional_frame|science|plain,0.9624999999999999,0.5238976843832505,0.5587640959421848,0.03486641155893433,0.7878787878787878,0.2,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,history,science,plain,plain,False
